Bus_NO,Bus Name,Bus Type,Departure Time,Travelling Time,Reaching Time,Bus Rating,Ticket Price,Seat Availability
64,Chalasani Travels (Kaleswari),A/C Sleeper (2+1),4:00,03h 30m,7:30,4.3,2999,30
64,Chalasani Travels (Kaleswari),A/C Sleeper (2+1),4:10,02h 50m,7:00,4.3,1100,11
64,IRA Travels,A/C Sleeper (2+1),4:15,02h 30m,6:45,3.9,840,13
64,Chalasani Travels (Kaleswari),A/C Sleeper (2+1),4:30,02h 30m,7:00,4.3,1200,13
64,IRA Travels,A/C Sleeper (2+1),5:00,03h 05m,8:05,3.9,3999,27
64,Sri Tulasi Tours and Travels,A/C Sleeper (2+1),5:00,03h 30m,8:30,3.4,949,23
64,Sri Tulasi Tours and Travels,A/C Sleeper (2+1),6:30,03h 00m,9:30,3.4,1349,4
64,Sri Tulasi Tours and Travels,A/C Sleeper (2+1),7:00,03h 00m,10:00,3.4,2200,6
64,SVD Vedansh Travels,A/C Sleeper (2+1),7:10,00h 50m,8:00,3.7,2499,11
64,NueGo,Electric A/C Seater (2+2),13:30,05h 15m,18:45,4,569,25
64,NueGo,Electric A/C Seater (2+2),19:30,04h 40m,0:10,4.1,576,22
64,Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),1:50,04h 10m,6:00,1.9,700,7
64,Morning Star Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),3:45,02h 45m,6:30,2.6,990,9
64,HPD EXIM INDIA PRIVATE LIMITED,A/C Sleeper (2+1),3:50,04h 25m,8:15,1.7,2850,36
64,Morning Star Travels,A/C Sleeper (2+1),4:50,04h 30m,9:20,2.6,1290,24
64,HPD EXIM INDIA PRIVATE LIMITED,A/C Sleeper (2+1),4:50,04h 25m,9:15,1.7,2850,36
64,Morning Star Travels,Volvo Multi Axle B9R A/C Sleeper (2+1),6:25,04h 20m,10:45,2.6,1390,17
64,Varsha Travels,A/C Sleeper (2+1),16:00,04h 00m,20:00,1,899,29
64,Varsha Travels,A/C Sleeper (2+1),23:30,06h 00m,5:30,1,899,28
64,RK Travels,Non A/C Seater / Sleeper (2+1),23:50,04h 30m,4:20,2.9,699,12
65,APSRTC - 5225,Super Luxury (Non AC Seater 2+2 Push Back),0:25,06h 35m,7:00,4.6,439,14
65,APSRTC - 6014,Super Luxury (Non AC Seater 2+2 Push Back),4:30,06h 30m,11:00,3.6,439,27
65,APSRTC - 50012,Super Luxury (Non AC Seater 2+2 Push Back),5:30,06h 30m,12:00,2.8,439,32
65,APSRTC - 6004,Super Luxury (Non AC Seater 2+2 Push Back),7:00,06h 30m,13:30,2.7,439,29
65,APSRTC - 50078,Super Luxury (Non AC Seater 2+2 Push Back),9:00,06h 50m,15:50,4.7,439,28
65,APSRTC - 50061,Super Luxury (Non AC Seater 2+2 Push Back),10:00,06h 30m,16:30,3.9,439,23
65,APSRTC - 9252,INDRA(A.C. Seater),10:30,06h 30m,17:00,4.2,526,27
65,APSRTC - 50102,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",11:00,07h 00m,18:00,2.2,412,33
65,APSRTC - 50804,Super Luxury (Non AC Seater 2+2 Push Back),11:45,06h 55m,18:40,4.2,439,21
65,APSRTC - 6006,INDRA(A.C. Seater),12:15,06h 00m,18:15,4,526,6
65,APSRTC - 6209,Super Luxury (Non AC Seater 2+2 Push Back),13:00,06h 45m,19:45,2.5,439,33
65,APSRTC - 50191,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),13:30,06h 00m,19:30,3.7,656,35
65,APSRTC - 9488,Super Luxury (Non AC Seater 2+2 Push Back),14:30,06h 55m,21:25,3.4,439,18
65,APSRTC - 9256,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),15:00,06h 00m,21:00,3.9,656,30
65,APSRTC - 6237,Super Luxury (Non AC Seater 2+2 Push Back),15:30,06h 15m,21:45,2.1,439,32
65,APSRTC - 50144,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,06h 30m,23:00,3,439,38
65,APSRTC - 6010,Super Luxury (Non AC Seater 2+2 Push Back),20:00,06h 30m,2:30,3,439,10
65,APSRTC - 6240,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:00,07h 00m,4:00,3.8,412,32
65,APSRTC - 6205,Super Luxury (Non AC Seater 2+2 Push Back),21:30,06h 00m,3:30,3.6,439,18
65,APSRTC - 6073,INDRA(A.C. Seater),22:00,05h 00m,3:00,3.7,526,3
65,APSRTC - 5295,Super Luxury (Non AC Seater 2+2 Push Back),22:00,05h 05m,3:05,2.9,439,11
65,APSRTC - 50181,Super Luxury (Non AC Seater 2+2 Push Back),22:15,06h 35m,4:50,3.8,439,17
65,APSRTC - 6207,Super Luxury (Non AC Seater 2+2 Push Back),22:30,05h 56m,4:26,4,439,14
65,APSRTC - 5227,Super Luxury (Non AC Seater 2+2 Push Back),22:45,06h 45m,5:30,4.5,439,23
65,APSRTC - 6065,Super Luxury (Non AC Seater 2+2 Push Back),22:45,05h 50m,4:35,4,439,5
65,APSRTC - 5283,Super Luxury (Non AC Seater 2+2 Push Back),22:50,06h 10m,5:00,1.5,439,7
65,APSRTC - 9266,INDRA(A.C. Seater),23:00,05h 40m,4:40,3.7,526,4
65,APSRTC - 48483,Super Luxury (Non AC Seater 2+2 Push Back),23:15,06h 45m,6:00,4,439,28
65,APSRTC - 7744,Super Luxury (Non AC Seater 2+2 Push Back),23:15,07h 30m,6:45,3.7,439,30
65,APSRTC - 9254,Super Luxury (Non AC Seater 2+2 Push Back),23:30,06h 00m,5:30,4,439,15
65,APSRTC - 48516,Super Luxury (Non AC Seater 2+2 Push Back),23:30,07h 00m,6:30,4.6,439,16
65,APSRTC - 6008,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:45,04h 35m,4:20,4.4,656,20
65,APSRTC - 5272,Super Luxury (Non AC Seater 2+2 Push Back),23:50,06h 10m,6:00,3.4,439,15
65,APSRTC - 5803,Super Luxury (Non AC Seater 2+2 Push Back),23:50,05h 40m,5:30,1.2,439,22
65,APSRTC - 5977,Super Luxury (Non AC Seater 2+2 Push Back),23:50,06h 40m,6:30,4.5,439,12
65,SUVARNAMUKHI TRAVELS,NON A/C Seater (2+3),21:00,07h 15m,4:15,3.3,300,2
65,Abhishek Bus,Scania Multi-Axle AC Semi Sleeper (2+2),22:05,08h 15m,6:20,3.5,499,20
65,Sri Vinayaka Travels,NON A/C Sleeper (2+1),22:30,06h 15m,4:45,4.3,875,5
65,AdAR & BCVR Travels,A/C Sleeper (2+1),23:15,06h 15m,5:30,4.3,1500,13
65,Sri Vinayaka Travels,NON A/C Seater/ Sleeper (2+1),22:30,06h 30m,5:00,4.2,700,9
65,Maheswari Travels,Non A/C Seater / Sleeper (2+1),22:40,07h 00m,5:40,4.1,750,20
65,S R Travels,Non A/C Seater / Sleeper (2+1),22:40,06h 35m,5:15,3.1,800,28
65,AdAR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 00m,5:00,4.5,900,29
65,CGR Travels,NON A/C Semi Sleeper / Sleeper (2+1),22:45,08h 10m,6:55,3.1,700,12
65,PRL BUS,Non A/C Seater / Sleeper (2+1),22:45,06h 15m,5:00,4.1,600,4
65,INDHU BUS,Non A/C Seater / Sleeper (2+1),22:55,06h 45m,5:40,3.5,750,14
65,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),22:55,06h 35m,5:30,4.4,900,35
65,Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 50m,5:50,3.5,799,22
65,HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),23:00,06h 25m,5:25,3.6,698,26
65,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:10,06h 50m,6:00,3.2,700,23
65,Indu Travels,Non A/C Seater / Sleeper (2+1),23:15,05h 45m,5:00,3.5,699,5
65,Indu Travels,Non A/C Seater / Sleeper (2+1),23:15,05h 45m,5:00,3.8,699,5
65,CGR Travels,Non A/C Seater / Sleeper (2+1),23:15,08h 05m,7:20,3.8,800,29
65,CGR Travels,Non A/C Seater / Sleeper (2+1),23:15,06h 45m,6:00,3.9,800,12
65,Sri Vengamamba Bus Transport(SVBT),Non A/C Seater / Sleeper (2+1),23:45,05h 15m,5:00,3.3,660,14
65,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),23:45,06h 45m,6:30,3.9,899,5
65,Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),23:50,06h 20m,6:10,4,999,10
65,Giridhar Tours and Travels,A/C Seater/Sleeper (2+1),23:51,05h 49m,5:40,4,990,16
65,Sri Shrinivasa Bus Transport (SSBT),Non A/C Seater / Sleeper (2+1),23:55,05h 25m,5:20,3.9,880,21
65,Sri Vengamamba Bus Transport(SVBT),Non A/C Seater / Sleeper (2+1),23:58,07h 32m,7:30,4.8,723,22
65,Sri Shrinivasa Bus Transport (SSBT),Non A/C Seater / Sleeper (2+1),23:59,05h 31m,5:30,3.9,880,24
65,S R Travels,NON A/C Sleeper (2+1),22:20,07h 10m,5:30,2.1,1090,16
65,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),22:45,07h 15m,6:00,2.5,900,36
65,Indu Travels,Non A/C Seater / Sleeper (2+1),23:15,05h 45m,5:00,2.2,749,14
65,Ahobila Travels,Non A/C Seater / Sleeper (2+1),23:35,05h 55m,5:30,1.8,850,19
65,Indu Travels,A/C Sleeper (2+1),23:00,06h 00m,5:00,3.5,1300,11
65,Abhishek Bus,A/C Sleeper (2+1),23:40,05h 15m,4:55,3.5,1200,16
65,Golden Travels,A/C Seater / Sleeper (2+1),23:55,05h 45m,5:40,3,5000,1
65,Sri Vengamamba Bus Transport(SVBT),A/C Sleeper (2+1),23:59,06h 01m,6:00,3.8,1355,10
65,V Kaveri Travels,A/C Sleeper (2+1),23:59,06h 31m,6:30,3.7,1200,18
65,SLNS Travels,A/C Sleeper (2+1),23:59,07h 01m,7:00,3.4,1499,9
65,Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),23:59,05h 46m,5:45,4.1,1190,17
66,TSRTC - 1037,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",0:55,03h 50m,4:45,2.6,758,29
66,TSRTC - 1294,Lahari A/C sleeper,1:15,03h 00m,4:15,1.5,1408,22
66,TSRTC - 1082,Lahari A/C sleeper,1:30,04h 15m,5:45,1.3,1408,27
66,TSRTC - 6817,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2:15,03h 15m,5:30,3.5,758,30
66,TSRTC - 1013,LAHARI A/C SLEEPER CUM SEATER,3:00,03h 15m,6:15,4.3,936,26
66,TSRTC - 8665,LAHARI A/C SLEEPER CUM SEATER,3:00,03h 30m,6:30,3.8,975,23
66,TSRTC - 1956,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",3:15,02h 25m,5:40,3.8,758,19
66,TSRTC - 9681,Lahari A/C sleeper,3:45,03h 00m,6:45,2.5,1442,21
66,TSRTC - 9571,Lahari A/C sleeper,4:45,02h 40m,7:25,3,1531,28
66,TSRTC - 1009,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:10,03h 50m,16:00,3.3,300,26
66,TSRTC - 1297,LAHARI A/C SLEEPER CUM SEATER,12:30,03h 55m,16:25,3.6,936,34
66,TSRTC - 4493,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,03h 40m,19:10,2.6,303,21
66,TSRTC - 88588,Lahari Non A/C Sleeper Cum Seater,15:50,03h 55m,19:45,3.9,302,19
66,TSRTC - 1920,LAHARI A/C SLEEPER CUM SEATER,16:30,03h 30m,20:00,3.5,936,31
66,TSRTC - 1003,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:25,03h 50m,21:15,2.2,300,24
66,TSRTC - 7143,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:10,04h 00m,22:10,3.1,300,29
66,TSRTC - 2994,LAHARI A/C SLEEPER CUM SEATER,19:05,03h 20m,22:25,2.5,389,25
66,TSRTC - 1001,LAHARI A/C SLEEPER CUM SEATER,23:35,03h 45m,3:20,2.9,468,19
66,Yolo Bus,Bharat Benz A/C Sleeper (2+1),5:16,04h 25m,9:41,3.9,949,8
66,YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),20:25,03h 20m,23:45,4.7,1500,5
66,Kallada Travels (Suresh Kallada),Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),21:25,03h 00m,0:25,3.7,800,46
66,Go Tour Travels and Holidays,A/C Sleeper (2+1),5:00,04h 00m,9:00,4.5,899,5
66,Orange Tours And Travels,Scania AC Multi Axle Sleeper (2+1),21:45,03h 30m,1:15,4.7,1100,32
66,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),23:35,03h 25m,3:00,4.6,1200,14
66,Orange Tours and Travels Platinum,Volvo Multi-Axle Sleeper A/C (2+1),23:00,03h 30m,2:30,4.6,1000,28
66,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),22:15,03h 15m,1:30,4.5,1200,23
66,YAS TOURS AND TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:10,03h 05m,1:15,3.6,800,32
66,BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),3:30,02h 30m,6:00,4.8,1280,6
66,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),20:05,03h 35m,23:40,4.4,1200,22
66,Highline Transports,VE A/C Sleeper (2+1),4:10,04h 20m,8:30,3.6,800,10
66,Dream Line Travels Pvt Ltd,VE A/C Sleeper (2+1),4:20,04h 55m,9:15,3.6,1250,16
66,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),23:30,03h 00m,2:30,4.7,1800,15
66,KSM Roadways,A/C Volvo B11R Multi-Axle Sleeper (2+1),4:30,02h 35m,7:05,4.7,1699,15
66,KSM Roadways,Bharat Benz A/C Sleeper (2+1),2:15,04h 30m,6:45,4.7,1399,23
66,PRAMUKH TRAVELS,Volvo 9600 Multi-Axle A/C Sleeper (2+1),1:00,03h 00m,4:00,,1044,18
66,Elegance Tours And Travels Pvt Ltd,Bharat Benz A/C Sleeper (2+1),4:45,05h 00m,9:45,,1899,1
66,KSM Roadways,Bharat Benz A/C Sleeper (2+1),3:00,03h 50m,6:50,4.7,1399,13
66,Orange Tours And Travels,Volvo Multi-Axle Sleeper A/C (2+1),5:00,04h 15m,9:15,4.7,1100,6
66,Orange Tours And Travels,A/C Sleeper (2+1),4:45,05h 35m,10:20,4.7,1000,4
66,Orange Tours And Travels,Scania AC Multi Axle Sleeper (2+1),4:15,04h 00m,8:15,4.7,1000,8
66,KSM Roadways,A/C Volvo B11R Multi-Axle Sleeper (2+1),3:30,03h 30m,7:00,4.7,1599,24
66,Go Tour Travels and Holidays,A/C Sleeper (2+1),2:45,04h 15m,7:00,4.5,819,5
66,Intercity travels,A/C Sleeper (2+1),3:15,03h 15m,6:30,4.5,999,1
66,Go Tour Travels and Holidays,Scania AC Multi Axle Sleeper (2+1),4:00,04h 00m,8:00,4.5,1099,14
66,VSR Tours and Travels,A/C Sleeper (2+1),3:30,03h 30m,7:00,4.6,659,5
66,Go Tour Travels and Holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),3:45,03h 45m,7:30,4.5,1099,9
66,Intercity travels,Bharat Benz A/C Sleeper (2+1),5:15,03h 15m,8:30,4.5,999,5
66,Mythri Tours And Travels,A/C Sleeper (2+1),3:30,03h 15m,6:45,4.6,729,4
66,Rajesh Transports,A/C Volvo B11R Multi-Axle Sleeper (2+1),3:00,04h 30m,7:30,4.3,1200,17
66,Rajesh Transports,A/C Volvo B11R Multi-Axle Sleeper (2+1),1:00,20h 00m,21:00,4.3,1775,41
66,Zingbus Plus,A/C Sleeper (2+1),3:05,04h 20m,7:25,4.3,898,9
66,Rajesh Transports,Volvo 9600 Multi-Axle A/C Sleeper (2+1),4:30,04h 55m,9:25,4.3,1200,4
66,BSR Tours And Travels,Scania AC Multi Axle Sleeper (2+1),4:15,05h 15m,9:30,4.3,1080,8
66,Aditya Logistics,A/C Sleeper (2+1),3:30,03h 30m,7:00,4.2,850,4
66,Ramana Tours And Travels,A/C Sleeper (2+1),3:45,03h 30m,7:15,4.1,790,4
66,Ramana Tours And Travels,A/C Sleeper (2+1),3:45,03h 30m,7:15,4.1,790,5
66,YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:00,03h 25m,1:25,4,1500,35
66,Streamline tours and travels,Bharat Benz A/C Sleeper (2+1),5:30,05h 15m,10:45,4,899,17
66,Mahi Trans Solutions,A/C Sleeper (2+1),3:30,03h 00m,6:30,3.9,1234,27
66,DLT BUS,A/C Sleeper (2+1),4:00,03h 00m,7:00,3.9,790,15
66,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),23:00,03h 35m,2:35,3.8,1200,36
66,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),23:45,03h 15m,3:00,3.8,1200,4
66,Sri Tulasi Tours and Travels,A/C Sleeper (2+1),23:00,04h 00m,3:00,3.4,1949,25
66,Sri Tulasi Tours and Travels,A/C Sleeper (2+1),5:00,03h 30m,8:30,3.4,949,9
66,AVM Tours And Travels,Non A/C Seater / Sleeper (2+1),3:40,06h 27m,10:07,3.4,500,3
66,Yolo Bus,Bharat Benz A/C Sleeper (2+1),2:15,05h 39m,7:54,3.3,749,7
66,SR Tours and Travels,A/C Sleeper (2+1),2:00,03h 15m,5:15,3.3,1886,12
66,RAVINA TRAVELS,A/C Sleeper (2+1),1:15,03h 45m,5:00,3,799,11
66,Jabbar Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),15:40,03h 30m,19:10,3.4,600,38
66,VSR Tours and Travels,A/C Sleeper (2+1),3:30,03h 30m,7:00,4.6,4000,34
66,KSM Roadways,A/C Volvo B11R Multi-Axle Sleeper (2+1),4:30,02h 45m,7:15,4.7,2399,24
66,Morning Star Travels,A/C Sleeper (2+1),4:15,02h 45m,7:00,2.6,1490,34
66,Delta Transports Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),0:10,03h 30m,3:40,4.4,1300,32
66,Morning Star Travels,A/C Sleeper (2+1),1:40,03h 20m,5:00,2.6,890,11
66,Morning Star Travels,A/C Sleeper (2+1),3:00,03h 30m,6:30,2.6,1890,18
66,Zingbus Plus,A/C Sleeper (2+1),5:00,04h 30m,9:30,4.3,943,27
66,OVR Travels,Non A/C Seater / Sleeper (2+1),23:40,05h 50m,5:30,2.3,650,2
66,Northern Travels,Bharat Benz A/C Seater /Sleeper (2+1),5:45,03h 45m,9:30,1.6,1200,7
66,Dream Line Travels Pvt Ltd,VE A/C Sleeper (2+1),4:20,05h 40m,10:00,3.6,2600,9
66,Bmcc Travels,A/C Sleeper (2+1),2:30,04h 35m,7:05,2.9,1519,27
66,Morning Star Travels,Volvo Multi Axle B9R A/C Sleeper (2+1),4:55,02h 20m,7:15,2.6,1490,15
66,Morning Star Travels,Volvo Multi Axle B9R A/C Sleeper (2+1),4:40,01h 50m,6:30,2.6,1390,24
67,APSRTC - 5091,Super Luxury (Non AC Seater 2+2 Push Back),0:50,04h 30m,5:20,3.6,398,26
67,APSRTC - 5027,Super Luxury (Non AC Seater 2+2 Push Back),1:30,04h 30m,6:00,4.1,398,25
67,APSRTC - 5650,Express(Non AC Seater),4:30,05h 55m,10:25,3.2,294,35
67,APSRTC - 5512,SAPTAGIRI EXPRESS,6:30,06h 00m,12:30,4.3,284,43
67,APSRTC - 5470,SAPTAGIRI EXPRESS,7:30,06h 00m,13:30,3.5,284,45
67,APSRTC - 5466,SAPTAGIRI EXPRESS,8:30,06h 00m,14:30,3.7,284,43
67,APSRTC - 9045,Express(Non AC Seater),9:00,05h 25m,14:25,3.1,280,38
67,APSRTC - 5500,SAPTAGIRI EXPRESS,9:30,06h 00m,15:30,3.7,284,45
67,APSRTC - 5456,Super Luxury (Non AC Seater 2+2 Push Back),10:00,06h 00m,16:00,4.3,398,25
67,APSRTC - 5496,SAPTAGIRI EXPRESS,10:00,06h 00m,16:00,3.7,284,45
67,APSRTC - 5462,SAPTAGIRI EXPRESS,10:30,06h 00m,16:30,3.7,284,45
67,APSRTC - 5446,Super Luxury (Non AC Seater 2+2 Push Back),10:45,06h 00m,16:45,3.6,398,29
67,APSRTC - 9019,Express(Non AC Seater),10:45,06h 25m,17:10,3.7,294,16
67,APSRTC - 5468,SAPTAGIRI EXPRESS,11:00,06h 00m,17:00,3.7,284,45
67,APSRTC - 5458,SAPTAGIRI EXPRESS,11:30,06h 00m,17:30,3.8,284,43
67,APSRTC - 5073,INDRA(A.C. Seater),11:40,04h 35m,16:15,2.7,456,24
67,APSRTC - 5464,SAPTAGIRI EXPRESS,12:00,06h 00m,18:00,3.7,284,41
67,APSRTC - 5460,SAPTAGIRI EXPRESS,12:30,06h 00m,18:30,4.4,284,39
67,APSRTC - 47147,INDRA(A.C. Seater),13:00,05h 15m,18:15,3.8,506,28
67,APSRTC - 5624,Express(Non AC Seater),13:20,06h 00m,19:20,3.8,294,45
67,APSRTC - 5444,Super Luxury (Non AC Seater 2+2 Push Back),14:00,06h 00m,20:00,4,398,18
67,APSRTC - 47236,Express(Non AC Seater),14:15,06h 05m,20:20,4.3,280,1
67,APSRTC - 5075,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),14:45,04h 15m,19:00,3.9,506,18
67,APSRTC - 5490,SAPTAGIRI EXPRESS,14:45,06h 00m,20:45,3.1,284,42
67,APSRTC - 9774,Super Luxury (Non AC Seater 2+2 Push Back),15:00,04h 50m,19:50,2.2,398,24
67,APSRTC - 5452,Super Luxury (Non AC Seater 2+2 Push Back),15:00,06h 00m,21:00,4.4,398,28
67,APSRTC - 3758,Super Luxury (Non AC Seater 2+2 Push Back),16:30,04h 50m,21:20,1.3,398,19
67,APSRTC - 5518,SAPTAGIRI EXPRESS,17:00,06h 00m,23:00,3.7,314,40
67,APSRTC - 9003,Express(Non AC Seater),18:00,06h 25m,0:25,2.2,294,18
67,APSRTC - 9041,Express(Non AC Seater),19:00,06h 25m,1:25,3.7,294,10
67,APSRTC - 9061,Express(Non AC Seater),19:45,05h 25m,1:10,3.7,280,5
67,APSRTC - 9080,Express(Non AC Seater),21:15,05h 25m,2:40,4.5,280,6
67,APSRTC - 3764,Super Luxury (Non AC Seater 2+2 Push Back),21:30,04h 50m,2:20,2.8,398,18
67,APSRTC - 5504,SAPTAGIRI EXPRESS,21:45,06h 00m,3:45,4.4,284,35
67,APSRTC - 5620,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:15,06h 00m,4:15,3.4,362,32
67,APSRTC - 5314,Super Luxury (Non AC Seater 2+2 Push Back),22:30,05h 30m,4:00,2.9,399,6
67,APSRTC - 5528,Super Luxury (Non AC Seater 2+2 Push Back),22:30,06h 00m,4:30,4.5,425,17
67,APSRTC - 3878,Super Luxury (Non AC Seater 2+2 Push Back),22:45,04h 30m,3:15,2.4,398,17
67,APSRTC - 5450,Super Luxury (Non AC Seater 2+2 Push Back),23:00,06h 00m,5:00,4.4,398,16
67,APSRTC - 5087,Super Luxury (Non AC Seater 2+2 Push Back),23:00,04h 15m,3:15,2.5,398,9
67,APSRTC - 47151,INDRA(A.C. Seater),23:00,05h 00m,4:00,4.2,506,13
67,APSRTC - 5626,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:15,06h 00m,5:15,3.3,362,15
67,APSRTC - 5454,Super Luxury (Non AC Seater 2+2 Push Back),23:30,06h 00m,5:30,4.1,398,10
67,APSRTC - 5089,Super Luxury (Non AC Seater 2+2 Push Back),23:30,03h 45m,3:15,2.6,398,10
67,APSRTC - 5532,Super Luxury (Non AC Seater 2+2 Push Back),23:55,06h 00m,5:55,4.1,398,11
67,Komitla Trans lines.,A/C Sleeper (2+1),0:50,05h 51m,6:41,3.2,591,4
67,VEGA BUS,A/C Seater / Sleeper (2+1),1:00,06h 00m,7:00,3.6,409,11
67,ASHITHA TRAVELS,A/C Sleeper (2+1),1:10,03h 55m,5:05,3.2,713,6
67,Rajesh Transports,Volvo 9600 Multi-Axle A/C Sleeper (2+1),1:10,04h 50m,6:00,4,900,14
67,CHAITRA SRI TRAVELS,Non A/C Seater / Sleeper (2+1),1:30,06h 00m,7:30,3.2,500,1
67,Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),1:40,04h 30m,6:10,3.6,999,15
67,Intercity travels,Bharat Benz A/C Sleeper (2+1),1:45,04h 15m,6:00,4.5,899,3
67,Shyamoli Paribahan Pvt Ltd,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),1:50,04h 10m,6:00,5,800,6
67,IntrCity SmartBus,A/C Seater / Sleeper (2+1),2:00,03h 45m,5:45,3.3,801,9
67,Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),2:00,05h 00m,7:00,3.5,599,4
67,Rajesh Transports,NON A/C Sleeper (2+1),2:00,04h 30m,6:30,4.6,775,8
67,SRKT Travels,A/C Seater / Sleeper (2+1),2:00,04h 20m,6:20,3.9,600,5
67,Chalasani Travels (Kaleswari),A/C Sleeper (2+1),2:00,04h 00m,6:00,4.3,900,9
67,Rajesh Transports,Volvo 9600 Multi-Axle A/C Sleeper (2+1),2:30,04h 15m,6:45,3.1,975,14
67,Kaveri Travels,A/C Sleeper (2+1),2:30,03h 30m,6:00,3.7,910,14
67,SRKT Travels,A/C Seater / Sleeper (2+1),2:30,03h 30m,6:00,3.9,550,12
67,Zingbus Plus,VE A/C Sleeper (2+1),2:45,04h 20m,7:05,4.7,576,9
67,Abhishek Bus,A/C Sleeper (2+1),3:00,03h 45m,6:45,3.3,1000,11
67,Intercity travels,Bharat Benz A/C Sleeper (2+1),3:00,04h 20m,7:20,4.5,1011,5
67,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),3:00,04h 30m,7:30,3.5,500,10
67,Chalasani Travels (Kaleswari),A/C Sleeper (2+1),3:10,03h 50m,7:00,4.3,800,2
67,Rajesh Transports,Volvo 9600 Multi-Axle A/C Sleeper (2+1),3:20,04h 10m,7:30,4,975,7
67,Rajesh Transports,NON A/C Sleeper (2+1),3:20,04h 10m,7:30,4,700,3
67,Jaishree Travels,Bharat Benz A/C Sleeper (2+1),3:30,04h 30m,8:00,4,488,1
67,IntrCity SmartBus,A/C Seater / Sleeper (2+1),3:30,03h 40m,7:10,4.4,499,5
67,IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),3:30,03h 35m,7:05,3.5,796,7
67,Shree Manikanta Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),3:30,03h 15m,6:45,4.1,599,3
67,IntrCity SmartBus,A/C Seater / Sleeper (2+1),3:40,04h 20m,8:00,3.8,499,7
67,Jagan Travels,A/C Sleeper (2+1),3:45,05h 15m,9:00,4.6,549,5
67,Zingbus Plus,A/C Seater / Sleeper (2+1),3:45,04h 40m,8:25,4.7,448,16
67,Rajesh Transports,A/C Seater / Sleeper (2+1),4:00,03h 50m,7:50,4,903,9
67,Rajesh Transports,A/C Sleeper (2+1),4:00,03h 35m,7:35,5,1200,7
67,SRI RATAN TATA EXPRESS,A/C Sleeper (2+1),4:00,06h 30m,10:30,3.1,400,2
67,Sri Tulasi Tours and Travels,A/C Sleeper (2+1),4:00,04h 30m,8:30,3.4,949,22
67,Rajesh Transports,Volvo 9600 Multi-Axle A/C Sleeper (2+1),4:15,04h 15m,8:30,4.7,1000,2
67,IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),4:45,03h 35m,8:20,4.6,499,2
